fecha,precipitacion_mm,QC_Fisico,QC_IQR,QC_Ceros,QC_Temporal,QC_ENSO,Decision,UH,Estacion
2013-02-14,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-15,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-16,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-17,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-18,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-19,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-20,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-21,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-22,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-23,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-24,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-25,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-26,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-27,,False,False,True,False,True,Completar,ANA,ANA 1
2013-02-28,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-01,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-02,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-03,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-04,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-05,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-06,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-07,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-08,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-09,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-10,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-11,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-12,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-13,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-14,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-15,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-16,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-17,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-18,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-19,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-20,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-21,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-22,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-23,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-24,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-25,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-26,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-27,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-28,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-29,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-30,,False,False,True,False,True,Completar,ANA,ANA 1
2013-03-31,,False,False,True,False,True,Completar,ANA,ANA 1
2013-04-01,,False,False,True,False,True,Completar,ANA,ANA 1
2013-04-02,4.2,True,True,True,False,True,Revisar,ANA,ANA 1
2013-04-03,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-04,6.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-05,10.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-06,11.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-07,1.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-08,4.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-09,8.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-10,4.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-11,10.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-12,14.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-13,8.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-14,1.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-15,12.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-16,14.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-17,8.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-18,6.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-19,3.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-20,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-21,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-22,2.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-23,0.0,True,True,False,True,True,Revisar,ANA,ANA 1
2013-04-24,10.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-25,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-26,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-27,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-28,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-29,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-04-30,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-01,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-02,4.8,True,False,True,True,True,Revisar,ANA,ANA 1
2013-05-03,0.5,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-04,2.4,True,False,True,True,True,Revisar,ANA,ANA 1
2013-05-05,3.8,True,False,True,True,True,Revisar,ANA,ANA 1
2013-05-06,6.8,True,False,True,True,True,Revisar,ANA,ANA 1
2013-05-07,10.4,True,False,True,True,True,Revisar,ANA,ANA 1
2013-05-08,5.4,True,False,True,True,True,Revisar,ANA,ANA 1
2013-05-09,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-10,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-11,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-12,2.9,True,False,True,True,True,Revisar,ANA,ANA 1
2013-05-13,0.0,True,True,False,True,True,Revisar,ANA,ANA 1
2013-05-14,1.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-15,4.5,True,False,True,True,True,Revisar,ANA,ANA 1
2013-05-16,6.4,True,False,True,True,True,Revisar,ANA,ANA 1
2013-05-17,1.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-18,15.6,True,False,True,True,True,Revisar,ANA,ANA 1
2013-05-19,1.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-20,1.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-21,1.5,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-22,0.5,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-23,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-24,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-25,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-26,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-27,2.2,True,False,True,True,True,Revisar,ANA,ANA 1
2013-05-28,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-29,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-05-30,2.2,True,False,True,True,True,Revisar,ANA,ANA 1
2013-05-31,0.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-01,0.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-02,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-03,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-04,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-05,0.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-06,2.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-07,5.6,True,False,True,True,True,Revisar,ANA,ANA 1
2013-06-08,0.0,True,True,False,True,True,Revisar,ANA,ANA 1
2013-06-09,3.6,True,False,True,True,True,Revisar,ANA,ANA 1
2013-06-10,0.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-11,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-12,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-13,0.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-14,3.6,True,False,True,True,True,Revisar,ANA,ANA 1
2013-06-15,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-16,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-17,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-18,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-19,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-20,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-21,4.4,True,False,True,True,True,Revisar,ANA,ANA 1
2013-06-22,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-23,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-24,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-25,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-26,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-27,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-28,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-29,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-06-30,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-01,1.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-02,1.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-03,3.9,True,False,True,True,True,Revisar,ANA,ANA 1
2013-07-04,0.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-05,0.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-06,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-07,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-08,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-09,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-10,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-11,0.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-12,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-13,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-14,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-15,2.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-16,5.2,True,False,True,True,True,Revisar,ANA,ANA 1
2013-07-17,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-18,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-19,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-20,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-21,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-22,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-23,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-24,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-25,0.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-26,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-27,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-28,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-29,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-30,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-07-31,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-01,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-02,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-03,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-04,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-05,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-06,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-07,1.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-08,0.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-09,0.9,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-10,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-11,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-12,1.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-13,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-14,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-15,3.7,True,False,True,True,True,Revisar,ANA,ANA 1
2013-08-16,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-17,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-18,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-19,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-20,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-21,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-22,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-23,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-24,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-25,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-26,3.3,True,False,True,True,True,Revisar,ANA,ANA 1
2013-08-27,2.4,True,False,True,True,True,Revisar,ANA,ANA 1
2013-08-28,10.8,True,False,True,True,True,Revisar,ANA,ANA 1
2013-08-29,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-30,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-08-31,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-01,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-02,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-03,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-04,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-05,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-06,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-07,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-08,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-09,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-10,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-11,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-12,0.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-13,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-14,0.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-15,7.6,True,False,True,True,True,Revisar,ANA,ANA 1
2013-09-16,12.4,True,False,True,True,True,Revisar,ANA,ANA 1
2013-09-17,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-18,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-19,13.5,True,False,True,True,True,Revisar,ANA,ANA 1
2013-09-20,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-21,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-22,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-23,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-24,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-25,0.9,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-26,0.5,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-27,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-28,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-29,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-09-30,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-01,2.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-02,2.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-03,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-04,0.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-05,0.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-06,3.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-07,2.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-08,0.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-09,0.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-10,1.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-11,0.9,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-12,3.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-13,7.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-14,4.9,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-15,7.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-16,4.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-17,7.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-18,0.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-19,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-20,0.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-21,0.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-22,1.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-23,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-24,3.5,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-25,3.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-26,1.9,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-27,0.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-28,6.5,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-29,6.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-30,3.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-10-31,0.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-01,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-02,5.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-03,7.5,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-04,2.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-05,9.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-06,0.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-07,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-08,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-09,0.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-10,3.5,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-11,1.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-12,2.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-13,0.8,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-14,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-15,2.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-16,0.0,True,True,False,True,True,Revisar,ANA,ANA 1
2013-11-17,4.5,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-18,2.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-19,0.0,True,True,False,True,True,Revisar,ANA,ANA 1
2013-11-20,3.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-21,5.5,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-22,6.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-23,0.9,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-24,0.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-25,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-26,8.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-27,0.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-28,0.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-29,1.9,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-11-30,1.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-01,1.9,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-02,5.6,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-03,0.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-04,13.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-05,29.8,True,False,True,True,True,Revisar,ANA,ANA 1
2013-12-06,7.7,True,True,True,False,True,Revisar,ANA,ANA 1
2013-12-07,4.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-08,1.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-09,7.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-10,2.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-11,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-12,2.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-13,2.9,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-14,9.3,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-15,6.0,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-16,4.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-17,7.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-18,3.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-19,2.5,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-20,0.2,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-21,2.1,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-22,1.4,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-23,0.7,True,True,True,True,True,Aceptado,ANA,ANA 1
2013-12-24,0.0,True,True,True,True,True,Aceptado,ANA,ANA 1
